Gene Symbol	CUI Term	Phenotype Name	
KCNQ1	C0004903	Beckwith-Wiedemann syndrome	
KCNQ1OT1	C0004903	Beckwith-Wiedemann syndrome	
NSD1	C0004903	Beckwith-Wiedemann syndrome	
CDKN1C	C0265294	Intrauterine growth retardation, metaphyseal dysplasia, adrenal hypoplasia congenita, and genital anomalies	
CDKN2A	C1835042	Melanoma astrocytoma syndrome	
CDKN2A	C4283859	Cutaneous malignant melanoma 2	
CDKN2A	C1838547	Melanoma-pancreatic cancer syndrome	
CDON	C3280215	Holoprosencephaly 11	
CDSN	C1840299	Hypotrichosis 2	
CDSN	C1849193	Peeling skin syndrome	
CDT1	C3151120	Meier-Gorlin syndrome 4	
CEACAM16	C3281297	Deafness, autosomal dominant 4b	
CEBPA	C0023467	Acute myeloid leukemia	
KRAS	C0023467	Acute myeloid leukemia	
CEBPE	C0398593	Specific granule deficiency	
CEL	C1853297	Maturity-onset diabetes of the young, type 8	
CENPF	C1855705	Stromme syndrome	
CENPJ	C3888212	Seckel syndrome 4	
CEP104	C4084842	Joubert syndrome 25	
CEP120	C0432195	Short-rib thoracic dysplasia 13 with or without polydactyly	
CEP152	C3151187	Seckel syndrome 5	
CEP164	C3541853	Nephronophthisis 15	
CEP19	C3810324	Morbid obesity and spermatogenic failure	
CEP290	C1857779	Senior-Loken syndrome 6	
CEP290	C1857780	Joubert syndrome 5	
CEP290	C1857821	Leber congenital amaurosis 10	
CEP290	C3714506	Meckel syndrome type 6	
CEP290	C2673874	Bardet-Biedl syndrome 14	
TMEM67	C2673874	Bardet-Biedl syndrome 14	
CEP290	C0235831	Renal dysplasia	
IQCB1	C0235831	Renal dysplasia	
NPHP1	C0235831	Renal dysplasia	
NPHP4	C0235831	Renal dysplasia	
SDCCAG8	C0235831	Renal dysplasia	
TRAF3IP1	C0235831	Renal dysplasia	
WDR19	C0235831	Renal dysplasia	
CEP41	C3280897	Joubert syndrome 15	
CEP57	C3279843	Mosaic variegated aneuploidy syndrome 2	
CEP63	C3553582	Seckel syndrome 6	
CEP78	C0035334	Retinitis pigmentosa	
CEP83	C3890591	Nephronophthisis 18	
CERKL	C1842127	Retinitis pigmentosa 26	
CERS1	C0014544	Epilepsy	
CERS3	C1274215	Autosomal recessive congenital ichthyosis 4B	
CETP	C0342883	Hyperalphalipoproteinemia	
CFAP53	C3553676	Heterotaxy, visceral, 6, autosomal	
CFB	C3809950	Complement factor B deficiency	
CFC1	C1415817	Heterotaxy, visceral, 2, autosomal	
CFC1	C1857586	Conotruncal heart malformations	
GATA6	C1857586	Conotruncal heart malformations	
GDF1	C1857586	Conotruncal heart malformations	
NKX2-5	C1857586	Conotruncal heart malformations	
NKX2-6	C1857586	Conotruncal heart malformations	
TBX1	C1857586	Conotruncal heart malformations	
CFC1	C0040761	Transposition of the great arteries, dextro-looped 2	
GDF1	C0040761	Transposition of the great arteries, dextro-looped 2	
MED13L	C0040761	Transposition of the great arteries, dextro-looped 2	
CFD	C0398764	Complement factor d deficiency	
CFH	C0398777	Factor H deficiency	
CFH	C0730295	Basal laminar drusen	
CFHR5	C3553720	CFHR5 deficiency	
CFHR5	C1538446	CFHR5-Related Dense Deposit Disease / Membranoproliferative Glomerulonephritis Type II	
CFHR5	C0017662	Mesangiocapillary glomerulonephritis, type II	
CFI	C0001733	Afibrinogenemia	
CFI	C0242383	Age-related macular degeneration 2	
CFI	C0019250	Hereditary factor I deficiency disease	
FGA	C0019250	Hereditary factor I deficiency disease	
FGB	C0019250	Hereditary factor I deficiency disease	
FGG	C0019250	Hereditary factor I deficiency disease	
CFL2	C1853154	Nemaline myopathy 7	
CFP	C1839454	Properdin deficiency, X-linked	
CFTR	C0010674	Cystic Fibrosis	
TGFB1	C0010674	Cystic Fibrosis	
CFTR	C0238339	Hereditary pancreatitis	
CTRC	C0238339	Hereditary pancreatitis	
PRSS1	C0238339	Hereditary pancreatitis	
PRSS2	C0238339	Hereditary pancreatitis	
SPINK1	C0238339	Hereditary pancreatitis	
CFTR	C0403814	Congenital bilateral absence of the vas deferens	
CFTR	C2749757	Bronchiectasis with or without elevated sweat chloride 1	
SCNN1B	C2749757	Bronchiectasis with or without elevated sweat chloride 1	
CFTR	C3264621	Ivacaftor response	
CHAMP1	C0025362	Mental retardation 63, X-linked	
CHAT	C0393929	Familial infantile myasthenia	
CHAT	C0751882	Congenital myasthenic syndrome	
CHRNA1	C0751882	Congenital myasthenic syndrome	
CHRNE	C0751882	Congenital myasthenic syndrome	
COLQ	C0751882	Congenital myasthenic syndrome	
DOK7	C0751882	Congenital myasthenic syndrome	
GFPT1	C0751882	Congenital myasthenic syndrome	
MYO9A	C0751882	Congenital myasthenic syndrome	
SCN4A	C0751882	Congenital myasthenic syndrome	
SLC25A1	C0751882	Congenital myasthenic syndrome	
SLC5A7	C0751882	Congenital myasthenic syndrome	
CHCHD10	C3554398	Spinal muscular atrophy, jokela type	
CHCHD10	C4014648	Frontotemporal dementia and/or amyotrophic lateral sclerosis 2	
CHCHD10	C4015513	Myopathy, isolated mitochondrial, autosomal dominant	
CHCHD2	C0030567	Parkinson Disease	
CHD2	C3809278	Epileptic encephalopathy, childhood-onset	
CHD4	C4310688	Sifrim-Hitz-Weiss syndrome	
CHD7	C0265354	CHARGE association	
SEMA3E	C0265354	CHARGE association	
CHD7	C2675302	Kallmann syndrome 5	
CHD8	C3554373	Autism, susceptibility to, 18	
CHEK2	C0585442	Osteosarcoma	
RB1	C0585442	Osteosarcoma	
TP53	C0585442	Osteosarcoma	
CHEK2	C1836482	Li-Fraumeni syndrome 2	
CHEK2	C0085390	Li-Fraumeni syndrome	
TP53	C0085390	Li-Fraumeni syndrome	
CHI3L1	C2677770	Asthma-related traits, susceptibility to, 7	
CHIT1	C3279902	Chitotriosidase deficiency	
CHKB	C1865233	Muscular dystrophy, congenital, megaconial type	
CHM	C0008525	Choroideremia	
CHMP1A	C3554209	Pontocerebellar hypoplasia type 8	
CHMP2B	C1833296	Frontotemporal Dementia, Chromosome 3-Linked	
CHMP2B	C1836076	Amyotrophic lateral sclerosis 17	
CHMP4B	C1854311	Cataract, posterior polar, 3	
CHN1	C0013261	Duane syndrome type 2	
CHRM3	C0033770	Prune belly syndrome	
CHRNA1	C0022972	Myasthenic syndrome, congenital, 8	
CHRNA1	C1854678	Lethal multiple pterygium syndrome	
CHRND	C1854678	Lethal multiple pterygium syndrome	
CHRNG	C1854678	Lethal multiple pterygium syndrome	
CHRNA1	C1413401	CHRNA1-Related Congenital Myasthenic Syndrome	
CHRNA2	C1835905	Epilepsy, nocturnal frontal lobe, type 4	
CHRNA2	C3696898	Autosomal dominant nocturnal frontal lobe epilepsy	
CHRNA4	C3696898	Autosomal dominant nocturnal frontal lobe epilepsy	
CHRNB2	C3696898	Autosomal dominant nocturnal frontal lobe epilepsy	
CHRNA3	C3150168	Smoking as a quantitative trait locus 3	
CHRNA5	C3150168	Smoking as a quantitative trait locus 3	
CHRNA4	C1838049	Epilepsy, nocturnal frontal lobe, type 1	
CHRNA4	C0040329	Tobacco addiction, susceptibility to	
CYP2A6	C0040329	Tobacco addiction, susceptibility to	
GABBR2	C0040329	Tobacco addiction, susceptibility to	
SLC6A3	C0040329	Tobacco addiction, susceptibility to	
CHRNA7	C2677613	15q13.3 microdeletion syndrome	
KLF13	C2677613	15q13.3 microdeletion syndrome	
CHRNB1	C0022972	Myasthenic syndrome, congenital, 8	
CHRNB2	C1854335	Epilepsy, nocturnal frontal lobe, type 3	
CHRND	C0022972	Myasthenic syndrome, congenital, 8	
CHRNE	C0022972	Myasthenic syndrome, congenital, 8	
CHRNG	C0265261	Multiple pterygium syndrome Escobar type	
CHST14	C0013720	Ehlers-Danlos syndrome, type vii, autosomal recessive	
CHST3	C1837657	Spondyloepiphyseal dysplasia with congenital joint dislocations	
CHST6	C1636149	Macular corneal dystrophy Type I	
CHST8	C4015729	Peeling skin syndrome 3	
CHSY1	C1854466	Temtamy preaxial brachydactyly syndrome	
CHUK	C3150891	Cocoon syndrome	
CIB2	C1836199	Deafness, autosomal recessive 48	
CIB2	C0271097	Usher syndrome, type 1	
CIDEC	C0271694	Familial partial lipodystrophy 5	
LIPE	C0271694	Familial partial lipodystrophy 5	
LMNA	C0271694	Familial partial lipodystrophy 5	
PLIN1	C0271694	Familial partial lipodystrophy 5	
PPARG	C0271694	Familial partial lipodystrophy 5	
PPP1R3A	C0271694	Familial partial lipodystrophy 5	
CIITA	C0242583	SCID due to absent class II HLA antigens	
RFX5	C0242583	SCID due to absent class II HLA antigens	
RFXANK	C0242583	SCID due to absent class II HLA antigens	
RFXAP	C0242583	SCID due to absent class II HLA antigens	
CISD2	C1858028	Wolfram syndrome 2	
CISH	C0004610	Bacteremia, susceptibility to, 2	
CIT	C0025958	Microcephaly 16, primary, autosomal recessive	
CITED2	C0018816	Ventricular septal defect 2	
CKAP2L	C0795940	Filippi syndrome	
CLCF1	C0038990	Cold-induced sweating syndrome 2	
CLCF1	C1413713	Cold-induced sweating syndrome	
CRLF1	C1413713	Cold-induced sweating syndrome	
CLCN1	C0027127	Congenital myotonia, autosomal recessive form	
CLCN1	C2936781	Myotonia congenita	
CLCN2	C0014549	Epilepsy with grand mal seizures on awakening	
CLCN2	C3810242	Leukoencephalopathy with ataxia	
CLCN4	C0025362	Mental retardation 63, X-linked	
CLCN5	C0403720	X-linked recessive nephrolithiasis with renal failure	
CLCN5	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	
CLCN5	C1845168	Hypophosphatemic rickets, X-linked recessive	
CLCN5	C1848336	Dent disease 1	
CLCN5	C0878681	Dent's disease	
OCRL	C0878681	Dent's disease	
CLCN7	C3179239	Osteopetrosis autosomal dominant type 2	
CLCN7	C0029454	Osteopetrosis autosomal recessive 4	
CLCNKA	C2751312	Bartter syndrome, type 4b	
CLCNKB	C2751312	Bartter syndrome, type 4b	
CLCNKB	C1846343	Bartter syndrome type 3	
CLDN1	C0020758	Congenital ichthyosis of skin	
CLDN14	C3279660	Deafness, autosomal recessive 29	
CLDN16	C0268448	Primary hypomagnesemia	
CLDN19	C1855466	Hypomagnesemia 5, renal, with ocular involvement	
CLEC7A	C1859353	Candidiasis, familial, 2	
CLEC7A	C3279774	Aspergillosis, susceptibility to	
CLIC2	C2749007	Chromosome Xq28 duplication syndrome	
RAB39B	C2749007	Chromosome Xq28 duplication syndrome	
CLIC2	C3550913	Mental retardation, X-linked, syndromic 32	
CLIC2	C0036868	Anomaly of sex chromosome	
RAB39B	C0036868	Anomaly of sex chromosome	
CLIC2	C0043292	X chromosome deletion/duplication	
RAB39B	C0043292	X chromosome deletion/duplication	
CLIC5	C0011053	Deafness, autosomal recessive 44	
CLMP	C0021847	Congenital short bowel syndrome	
CLN3	C0751383	Juvenile neuronal ceroid lipofuscinosis	
CLN3	C0027877	Neuronal ceroid lipofuscinosis	
CLN5	C0027877	Neuronal ceroid lipofuscinosis	
CLN6	C0027877	Neuronal ceroid lipofuscinosis	
CLN8	C0027877	Neuronal ceroid lipofuscinosis	
CTSD	C0027877	Neuronal ceroid lipofuscinosis	
MFSD8	C0027877	Neuronal ceroid lipofuscinosis	
PPT1	C0027877	Neuronal ceroid lipofuscinosis	
TPP1	C0027877	Neuronal ceroid lipofuscinosis	
CLN5	C1850442	Ceroid lipofuscinosis neuronal 5	
CLN6	C0022797	Adult neuronal ceroid lipofuscinosis	
CLN6	C1866282	Ceroid lipofuscinosis neuronal 6	
CLN8	C1838570	Ceroid lipofuscinosis neuronal 8	
CLP1	C4014347	Pontocerebellar hypoplasia, type 10	
CLPB	C3696376	3-methylglutaconic aciduria with cataracts, neurologic involvement, and neutropenia	
CLPP	C3808414	Perrault syndrome 3	
CLRN1	C0271097	Usher syndrome, type 1	
CLRN1	C3280041	Retinitis pigmentosa 61	
CNBP	C2931689	Myotonic dystrophy type 2	
CNGA1	C3151059	Retinitis pigmentosa 49	
CNGA3	C1857618	Achromatopsia 2	
CNGA3	C0152200	Achromatopsia	
CNGB3	C0152200	Achromatopsia	
GNAT2	C0152200	Achromatopsia	
PDE6C	C0152200	Achromatopsia	
PDE6H	C0152200	Achromatopsia	
CNGB1	C3151066	Retinitis pigmentosa 45	
CNGB3	C1849792	Achromatopsia 3	
CNNM2	C3151295	Hypomagnesemia 6, renal	
CNNM2	C0151723	Hypomagnesemia, seizures, and mental retardation	
CNNM4	C2931074	Cone-rod dystrophy amelogenesis imperfecta	
CNTN1	C2675527	Myopathy, congenital, compton-north	
CNTN2	C3809374	Epilepsy, familial adult myoclonic, 5	
CNTNAP1	C4225386	Lethal congenital contracture syndrome 7	
CNTNAP2	C1864887	Cortical dysplasia-focal epilepsy syndrome	
CNTNAP2	C0004352	Autism 15	
COA5	C1302234	Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 3	
COA6	C1302234	Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 3	
COASY	C3810230	Neurodegeneration with brain iron accumulation 6	
COCH	C1832425	Deafness, autosomal dominant 9	
COG1	C2931011	Congenital disorder of glycosylation type 2G	
COG2	C0282577	Congenital disorder of glycosylation	
COG6	C3809160	Shaheen syndrome	
COG7	C2931010	Congenital disorder of glycosylation type 2E	
COG8	C1970021	Congenital disorder of glycosylation type 2H	
COL10A1	C0265290	Metaphyseal chondrodysplasia, Schmid type	
COL11A1	C0265235	Marshall syndrome	
COL11A1	C0265282	Fibrochondrogenesis	
COL11A1	C0265253	Stickler syndrome, type 2	
COL11A2	C0265253	Stickler syndrome, type 2	
COL2A1	C0265253	Stickler syndrome, type 2	
COL9A1	C0265253	Stickler syndrome, type 2	
COL9A2	C0265253	Stickler syndrome, type 2	
COL11A2	C1855310	Otospondylomegaepiphyseal dysplasia	
COL2A1	C1855310	Otospondylomegaepiphyseal dysplasia	
COL11A2	C1848488	Weissenbacher-Zweymuller syndrome	
COL11A2	C1861481	Stickler syndrome, type 3	
COL11A2	C1864746	Deafness, autosomal recessive 53	
COL11A2	C1866095	Deafness, autosomal dominant 13	
COL11A2	C3281128	Fibrochondrogenesis 2	
COL12A1	C4225313	Bethlem myopathy 2	
COL12A1	C4225314	Ullrich congenital muscular dystrophy 2	
COL13A1	C0022972	Myasthenic syndrome, congenital, 8	
COL17A1	C0268374	Adult junctional epidermolysis bullosa	
ITGB4	C0268374	Adult junctional epidermolysis bullosa	
LAMA3	C0268374	Adult junctional epidermolysis bullosa	
LAMB3	C0268374	Adult junctional epidermolysis bullosa	
LAMC2	C0268374	Adult junctional epidermolysis bullosa	
COL17A1	C1852551	Epithelial recurrent erosion dystrophy	
COL17A1	C0014527	Epidermolysis bullosa, junctional	
ITGB4	C0014527	Epidermolysis bullosa, junctional	
LAMA3	C0014527	Epidermolysis bullosa, junctional	
LAMB3	C0014527	Epidermolysis bullosa, junctional	
LAMC2	C0014527	Epidermolysis bullosa, junctional	
COL18A1	C1849409	Knobloch syndrome 1	
COL1A1	C0020497	Infantile cortical hyperostosis	
COL1A1	C0023931	Osteogenesis imperfecta type I	
COL1A1	C0029434	Osteogenesis imperfecta	
COL1A2	C0029434	Osteogenesis imperfecta	
CRTAP	C0029434	Osteogenesis imperfecta	
FKBP10	C0029434	Osteogenesis imperfecta	
IFITM5	C0029434	Osteogenesis imperfecta	
P3H1	C0029434	Osteogenesis imperfecta	
PPIB	C0029434	Osteogenesis imperfecta	
SERPINF1	C0029434	Osteogenesis imperfecta	
SERPINH1	C0029434	Osteogenesis imperfecta	
SP7	C0029434	Osteogenesis imperfecta	
COL5A1	C0013720	Ehlers-Danlos syndrome, type vii, autosomal recessive	
COL5A2	C0013720	Ehlers-Danlos syndrome, type vii, autosomal recessive	
COL1A1	C0268360	Osteogenesis imperfecta, recessive perinatal lethal	
COL1A2	C0268360	Osteogenesis imperfecta, recessive perinatal lethal	
COL1A1	C0268362	Osteogenesis imperfecta type III	
COL1A2	C0268362	Osteogenesis imperfecta type III	
COL1A1	C0268363	Osteogenesis imperfecta with normal sclerae, dominant form	
COL1A2	C0268363	Osteogenesis imperfecta with normal sclerae, dominant form	
COL25A1	C4015552	Fibrosis of extraocular muscles, congenital, 5	
COL27A1	C3554594	Steel syndrome	
COL2A1	C0023234	Coxa plana	
COL2A1	C2745959	Spondyloepiphyseal dysplasia congenita	
COL2A1	C0001079	Achondrogenesis, type II	
COL2A1	C0265279	Kniest dysplasia	
COL2A1	C0410480	Avascular necrosis of the head of femur	
COL2A1	C0432211	Spondyloepimetaphyseal dysplasia X-linked	
COL2A1	C0796173	Spondyloperipheral dysplasia	
COL2A1	C0265679	Platyspondylic lethal skeletal dysplasia Torrance type	
COL2A1	C1836683	Czech dysplasia metatarsal type	
COL2A1	C0027092	Epiphyseal dysplasia, multiple, with myopia and conductive deafness	
COL2A1	C1858079	Osteoarthritis with mild chondrodysplasia	
COL2A1	C0026707	Spondyloepiphyseal dysplasia, kimberley type	
COL2A1	C0015576	Familial avascular necrosis of the femoral head	
TRPV4	C0015576	Familial avascular necrosis of the femoral head	
COL2A1	C0441730	Type II Collagenopathies	
COL3A1	C0013720	Ehlers-Danlos syndrome, type vii, autosomal recessive	
COL3A1	C0015576	Familial avascular necrosis of the femoral head	
FBN1	C0015576	Familial avascular necrosis of the femoral head	
COL4A1	C1843512	Brain small vessel disease with hemorrhage	
COL4A1	C1867327	Retinal arteries, tortuosity of	
COL4A1	C0042373	Vascular Diseases	
COL4A1	C1867983	Porencephaly 1	
COL4A2	C3280970	Porencephaly 2	
COL4A3	C0241908	Benign familial hematuria	
COL4A3	C1567743	Alport syndrome, autosomal dominant	
COL4A3	C1567744	Alport syndrome, autosomal recessive	
COL4A4	C1567744	Alport syndrome, autosomal recessive	
COL4A3	C1567741	Alport syndrome	
COL4A4	C1567741	Alport syndrome	
COL4A5	C1567741	Alport syndrome	
COL4A3	C0009333	Collagen IV-related nephropathies	
COL4A4	C0009333	Collagen IV-related nephropathies	
COL4A5	C0009333	Collagen IV-related nephropathies	
COL4A3BP	C0025362	Mental retardation 63, X-linked	
COL4A6	C3806737	Deafness, X-linked 6	
COL6A1	C1834674	Bethlem myopathy 1	
COL6A2	C1834674	Bethlem myopathy 1	
COL6A3	C1834674	Bethlem myopathy 1	
COL6A1	C0410179	Ullrich congenital muscular dystrophy 1	
COL6A2	C0410179	Ullrich congenital muscular dystrophy 1	
COL6A3	C0410179	Ullrich congenital muscular dystrophy 1	
COL6A1	C0009325	Collagen VI-related myopathy	
COL6A2	C0009325	Collagen VI-related myopathy	
COL6A3	C0009325	Collagen VI-related myopathy	
COL6A1	C0699743	Congenital muscular dystrophy	
COL6A2	C0699743	Congenital muscular dystrophy	
COL6A3	C0699743	Congenital muscular dystrophy	
FKRP	C0699743	Congenital muscular dystrophy	
FKTN	C0699743	Congenital muscular dystrophy	
GMPPB	C0699743	Congenital muscular dystrophy	
ITGA7	C0699743	Congenital muscular dystrophy	
LAMA2	C0699743	Congenital muscular dystrophy	
LARGE1	C0699743	Congenital muscular dystrophy	
POMGNT1	C0699743	Congenital muscular dystrophy	
POMT1	C0699743	Congenital muscular dystrophy	
POMT2	C0699743	Congenital muscular dystrophy	
RYR1	C0699743	Congenital muscular dystrophy	
SELENON	C0699743	Congenital muscular dystrophy	
COL6A2	C1850671	Myosclerosis, autosomal recessive	
COL6A3	C4225336	Dystonia 27	
COL7A1	C0079294	Dystrophic epidermolysis bullosa	
COL7A1	C0079474	Recessive dystrophic epidermolysis bullosa	
MMP1	C0079474	Recessive dystrophic epidermolysis bullosa	
COL7A1	C0268371	Dominant dystrophic epidermolysis bullosa with absence of skin	
COL7A1	C0432321	Pretibial epidermolysis bullosa	
COL7A1	C0474887	Generalized dominant dystrophic epidermolysis bullosa	
COL7A1	C1275114	Epidermolysis bullosa pruriginosa	
COL7A1	C0027339	Nail disorder, nonsyndromic congenital, 8	
COL7A1	C1851573	Transient bullous dermolysis of the newborn	
COL8A2	C0010036	Corneal dystrophy, Fuchs endothelial 1	
COL8A2	C1852795	Corneal dystrophy, posterior polymorphous, 2	
COL9A1	C0026760	Multiple epiphyseal dysplasia 6	
COL9A2	C0026760	Multiple epiphyseal dysplasia 6	
COL9A3	C0026760	Multiple epiphyseal dysplasia 6	
COMP	C0026760	Multiple epiphyseal dysplasia 6	
MATN3	C0026760	Multiple epiphyseal dysplasia 6	
COL9A3	C1832998	Multiple epiphyseal dysplasia 3	
COLEC10	C0796032	Malpuech facial clefting syndrome	
COLEC11	C0796279	Carnevale syndrome	
COLQ	C1864233	Endplate acetylcholinesterase deficiency	
COMP	C0410538	Pseudoachondroplastic spondyloepiphyseal dysplasia syndrome	
COMT	C1868649	Panic disorder 1	
COPA	C0443146	Autoimmune interstitial lung, joint, and kidney disease	
COQ2	C0037019	Shy-Drager syndrome	
COQ2	C1843920	Coenzyme Q10 deficiency, primary 1	
COQ4	C1843920	Coenzyme Q10 deficiency, primary 1	
COQ6	C3553349	Coenzyme Q10 deficiency, primary, 6	
COQ7	C1843920	Coenzyme Q10 deficiency, primary 1	
COQ8A	C1843920	Coenzyme Q10 deficiency, primary 1	
COQ8B	C3809965	Nephrotic syndrome, type 9	
COQ9	C3553374	Coenzyme Q10 deficiency, primary, 5	
CORIN	C3281288	Preeclampsia/eclampsia 5	
CORO1A	C3809383	Immunodeficiency 8	
COX15	C0268237	Cytochrome-c oxidase deficiency	
COX4I2	C0267963	Exocrine pancreatic insufficiency, dyserythropoietic anemia, and calvarial hyperostosis	
COX6A1	C4015029	Charcot-Marie-Tooth disease, recessive intermediate d	
COX7B	C3550921	Linear skin defects with multiple congenital anomalies 2	
CP	C0878682	Deficiency of ferroxidase	
CPA6	C3280730	Epilepsy, familial temporal lobe, 5	
CPA6	C3280734	Febrile seizures, familial, 11	
CPAMD8	C4310622	Anterior segment dysgenesis 8	
CPLX1	C1956097	4p partial monosomy syndrome	
CTBP1	C1956097	4p partial monosomy syndrome	
FGFRL1	C1956097	4p partial monosomy syndrome	
LETM1	C1956097	4p partial monosomy syndrome	
NSD2	C1956097	4p partial monosomy syndrome	
CPN1	C0398782	Anaphylotoxin inactivator deficiency	
CPOX	C0162531	Hereditary coproporphyria	
CPS1	C0020542	Pulmonary hypertension, neonatal, susceptibility to	
CPS1	C0009678	Congenital hyperammonemia, type I	
CPT1A	C1829703	Carnitine palmitoyltransferase I deficiency	
CPT1C	C0037772	Spastic paraplegia 9	
CPT2	C0342790	Carnitine palmitoyltransferase II deficiency	
CPT2	C1833511	Carnitine palmitoyltransferase II deficiency, infantile	
CPT2	C1833518	Carnitine palmitoyltransferase II deficiency, lethal neonatal	
CPT2	C0085584	Encephalopathy, acute, infection-induced, 4, susceptibility to	
CR1	C1292327	KNOPS BLOOD GROUP SYSTEM	
CRADD	C0025362	Mental retardation 63, X-linked	
CRB1	C1838647	Retinitis pigmentosa 12	
CRB1	C1868310	Pigmented paravenous chorioretinal atrophy	
